id_interaction,id_cp_interaction,multidata_1_id,multidata_2_id,source,annotation_strategy,curator,is_ppi
328,CPI-SC04D3AE2F6,887,1507,uniprot,curated,RVentoTormo,True
329,CPI-SC088A27EA5,814,1507,uniprot,curated,RVentoTormo,True
330,CPI-SC0F179D307,921,1507,uniprot,curated,RVentoTormo,True
331,CPI-SC044C2FDA4,870,1507,uniprot,curated,RVentoTormo,True
332,CPI-SC04251A46C,819,1507,uniprot,curated,RVentoTormo,True
333,CPI-SC01D1C56CC,210,1507,uniprot,curated,RVentoTormo,True
334,CPI-SC0A460766C,316,1507,uniprot,curated,RVentoTormo,True
335,CPI-SC09D882C18,331,1519,uniprot,curated,RVentoTormo,True
336,CPI-SS0CC5DCE80,331,924,PMC3030123,curated,RVentoTormo,True
337,CPI-SS0EE09A201,394,394,uniprot,curated,LGarciaAlonso,True
338,CPI-SS0ADFF0666,394,253,Shilts screen - VALIDATED,curated,JShilts,True
339,CPI-SS0DA0F5556,436,436,uniprot,curated,LGarciaAlonso,True
340,CPI-SS00C24ED50,538,538,uniprot,curated,LGarciaAlonso,True
341,CPI-SS0C53F7672,677,677,uniprot,curated,LGarciaAlonso,True
342,CPI-SS0BE3D537D,1056,1056,uniprot,curated,LGarciaAlonso,True
343,CPI-SS0889E281D,964,964,PMID:24503895,curated,RVentoTormo,True
344,CPI-SS09C06644C,874,964,uniprot,curated,RVentoTormo,True
345,CPI-SS0C9696AAA,136,964,uniprot,curated,RVentoTormo,True
346,CPI-SS0B990492C,964,1009,uniprot,curated,RVentoTormo,True
347,CPI-SS00550260E,874,1009,uniprot,curated,RVentoTormo,True
348,CPI-SS0C5E9FBFB,792,1009,PMID:12740392,curated,RVentoTormo,True
349,CPI-SS02FBD007E,909,1009,PMID:19011627;PMID:12740392,curated,RVentoTormo,True
350,CPI-SS02D18D12B,874,889,uniprot,curated,RVentoTormo,True
351,CPI-SS0B3829651,874,986,uniprot,curated,RVentoTormo,True
352,CPI-SS015B2F961,173,515,uniprot;HMRbase;PMID:7476993,curated,LGarciaAlonso,True
353,CPI-SS07CF0C6E7,304,515,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),curated,JCranley,True
354,CPI-SS00D9A2FD0,315,515,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),curated,JCranley,True
355,CPI-SC00EA503F2,173,1580,uniprot,curated,LGarciaAlonso,True
356,CPI-SC02CD655EB,304,1580,uniprot,curated,LGarciaAlonso,True
357,CPI-CS01DAEDE79,1411,30,HMRbase;uniprot,curated,LGarciaAlonso,False
358,CPI-SS0EA96C304,250,523,uniprot;HMRbase;reactome,curated,LGarciaAlonso,True
359,CPI-SS045E6542C,181,523,uniprot;reactome;IUPHAR,curated,JCranley,True
360,CPI-SS00AD71822,250,524,uniprot;HMRbase;reactome,curated,LGarciaAlonso,True
361,CPI-SS0830AF8E6,181,524,uniprot;HMRbase;reactome,curated,LGarciaAlonso,True
362,CPI-SS0B784A03E,438,655,PMID:24218476,curated,RVentoTormo,True
363,CPI-SS03A875239,81,655,uniprot;reactome,curated,LGarciaAlonso,True
364,CPI-SS0F8AFE595,679,655,PMID:24218476,curated,RVentoTormo,True
365,CPI-SS0D4403860,650,58,PMID:24218476,curated,RVentoTormo,True
366,CPI-SS0F60C6D89,945,58,PMID:24218476,curated,RVentoTormo,True
367,CPI-SS004B1EBD1,810,58,PMID:24218476,curated,RVentoTormo,True
368,CPI-SS010BB499F,337,58,PMID:24218476,curated,RVentoTormo,True
369,CPI-SS0B03ACD14,306,58,PMID:24218476,curated,RVentoTormo,True
370,CPI-SS087BEB1C9,335,58,PMID:24218476,curated,RVentoTormo,True
371,CPI-SS0E555F91F,338,58,PMID:24218476,curated,RVentoTormo,True
372,CPI-SS0FD442A0E,705,58,PMID:24218476,curated,RVentoTormo,True
373,CPI-SS0F6F1C29E,704,58,PMID:24218476,curated,RVentoTormo,True
374,CPI-SS0F33890C0,650,651,PMID:24218476,curated,RVentoTormo,True
375,CPI-SS09DAE86C9,945,651,PMID:24218476,curated,RVentoTormo,True
376,CPI-SS07D36FFB5,810,651,PMID:24218476,curated,RVentoTormo,True
377,CPI-SS0223F2B31,811,651,uniprot,curated,RVentoTormo,True
378,CPI-SS0B0AC1603,41,651,PMID:24218476,curated,RVentoTormo,True
379,CPI-SS01FCCEBB9,1068,651,PMID:24218476,curated,RVentoTormo,True
380,CPI-SS08BFF4F9B,306,651,PMID:24218476,curated,RVentoTormo,True
381,CPI-SS0C6311D2D,376,651,PMID:24218476,curated,RVentoTormo,True
382,CPI-SS0F6B529A1,338,651,PMID:24218476,curated,RVentoTormo,True
383,CPI-SS008CEEAB9,705,651,PMID:24218476,curated,RVentoTormo,True
384,CPI-SS0DF6991A8,704,651,PMID:24218476,curated,RVentoTormo,True
385,CPI-SS0491EECEA,650,476,PMID:24218476,curated,RVentoTormo,True
386,CPI-SS0AEC33FF1,60,476,PMID:24218476,curated,RVentoTormo,True
387,CPI-SS0CDAC688B,401,476,PMID:24218476,curated,RVentoTormo,True
388,CPI-SS068BC31E4,741,476,PMID:24218476,curated,RVentoTormo,True
389,CPI-SS0FDAB7BA8,215,476,PMID:24218476,curated,RVentoTormo,True
390,CPI-SS0CC738ABC,63,476,PMID:24218476,curated,RVentoTormo,True
391,CPI-SS0B1B18F2D,626,476,PMID:24218476,curated,RVentoTormo,True
392,CPI-SS02647DD07,945,591,PMID:24218476,curated,RVentoTormo,True
393,CPI-SS093922D5A,81,591,PMID:24218476,curated,RVentoTormo,True
394,CPI-SS0CF0E4DE9,337,591,PMID:24218476,curated,RVentoTormo,True
395,CPI-SS0C2E7931B,1068,591,PMID:24218476,curated,RVentoTormo,True
396,CPI-SS0F5AA0D9B,705,591,PMID:24218476,curated,RVentoTormo,True
397,CPI-SS019381277,704,591,PMID:24218476,curated,RVentoTormo,True
398,CPI-SS01CBCD4BF,810,527,PMID:24218476,curated,RVentoTormo,True
399,CPI-SS0A76E2CE9,811,527,uniprot,curated,RVentoTormo,True
400,CPI-SS0348B76E5,81,527,PMID:24218476,curated,RVentoTormo,True
401,CPI-SS049DF2278,678,527,PMID:24218476,curated,RVentoTormo,True
402,CPI-SS0F06E4B3F,1068,527,PMID:24218476,curated,RVentoTormo,True
403,CPI-SS08DA48A5A,306,527,PMID:24218476,curated,RVentoTormo,True
404,CPI-SS0817CE2B3,376,527,PMID:24218476,curated,RVentoTormo,True
405,CPI-SS0A021DB6E,338,527,PMID:24218476,curated,RVentoTormo,True
406,CPI-SS02CC53E89,705,527,PMID:24218476,curated,RVentoTormo,True
407,CPI-SS087054090,704,527,PMID:24218476,curated,RVentoTormo,True
408,CPI-SS04587A7C5,81,983,PMID:15265943,curated,LGarciaAlonso,True
409,CPI-CS0B6CBE509,1466,983,uniprot;reactome,curated,LGarciaAlonso,False
410,CPI-SS0EDD38B58,907,652,PMID:24218476,curated,RVentoTormo,True
411,CPI-SS052B38F1C,60,652,PMID:24218476,curated,RVentoTormo,True
412,CPI-SS0EA05941A,338,652,PMID:24218476,curated,RVentoTormo,True
413,CPI-SS00AEC3818,950,1003,PMID:24218476,curated,RVentoTormo,True
414,CPI-SS0ECD9BB5E,57,1003,PMID:24218476,curated,RVentoTormo,True
415,CPI-SS0CCD89E02,80,1003,PMID:24218476,curated,RVentoTormo,True
416,CPI-SS083B5EBAB,96,1003,PMID:24218476,curated,RVentoTormo,True
417,CPI-SS0605AC9BF,950,51,uniprot,curated,LGarciaAlonso,True
418,CPI-SS09EB0DFB1,953,51,uniprot,curated,LGarciaAlonso,True
419,CPI-SS09239FB26,950,528,PMID:24218476,curated,RVentoTormo,True
420,CPI-SS06C0074BD,57,528,PMID:24218476,curated,RVentoTormo,True
421,CPI-SS0DBFB8BEA,337,806,PMID:24218476,curated,RVentoTormo,True
422,CPI-SS05B7D3407,338,806,PMID:24218476,curated,RVentoTormo,True
423,CPI-SS052BBD9F9,289,806,PMID:24218476,curated,RVentoTormo,True
424,CPI-SS0911EECCC,305,806,PMID:24218476,curated,RVentoTormo,True
425,CPI-SS0079E2156,703,654,PMID:24218476,curated,RVentoTormo,True
426,CPI-SS039863E62,80,656,PMID:24218476,curated,RVentoTormo,True
427,CPI-SS0BFCF6B11,1075,612,PMID:24218476,curated,RVentoTormo,True
428,CPI-SS0BCCA6596,1014,612,uniprot,curated,LGarciaAlonso,True
429,CPI-SS0C090A257,306,653,PMID:15251452,curated,RVentoTormo,True
430,CPI-SS0D1D95883,335,653,uniprot,curated,RVentoTormo,True
431,CPI-SS0B01D306C,338,653,PMID:24218476,curated,RVentoTormo,True
432,CPI-SS09C16258E,705,653,PMID:24218476,curated,RVentoTormo,True
433,CPI-SS0C30EC0DE,704,653,PMID:24218476,curated,RVentoTormo,True
434,CPI-SS0BDA6DD92,338,139,uniprot,curated,LGarciaAlonso,True
435,CPI-SS04256AA73,770,500,Reviewed_in_PMID:23602662,curated,RVentoTormo,True
436,CPI-SS0EAB03260,363,875,PMID:19124746,curated,RVentoTormo,True
437,CPI-SS0A76A8E97,502,875,PMID:11169396,curated,RVentoTormo,True
438,CPI-SS0DBA81CCF,381,875,uniprot,curated,RVentoTormo,True
439,CPI-SS06207F70E,799,909,integrin_activating_interaction_PMID:15607800;NK_cell_cytotoxicity._PMID:24440149,curated,RVentoTormo,True
440,CPI-SS038E5B8D9,454,366,PMID:9129046,curated,RVentoTormo,True
441,CPI-SS013E6EBC3,486,366,PMID:18606703,curated,RVentoTormo,True
442,CPI-SS039266778,1023,366,uniprot,curated,LGarciaAlonso,True
443,CPI-SS027DD8311,780,366,PMID:19118202;PMID:9829984;PMID:12393589,curated,RVentoTormo,True
444,CPI-SS0C724345A,829,823,uniprot,curated,MCSanchoSerra,True
445,CPI-SS00D1CB372,486,347,PMID:7692600;PMID:8977216,curated,RVentoTormo,True
446,CPI-SS01EBB8D76,1023,347,uniprot,curated,LGarciaAlonso,True
447,CPI-SS08920B6FF,59,347,PMID:22814396,curated,RVentoTormo,True
448,CPI-SS0D479FBB7,780,347,PMC2431087;PMID:8892633;PMID:8896607,curated,RVentoTormo,True
449,CPI-SC0AFB661A4,499,1508,PMID:11875495,curated,RVentoTormo,True
450,CPI-CC08AF02F92,1437,1508,uniprot,curated,RVentoTormo,True
451,CPI-SC0149E8473,210,1508,uniprot,curated,RVentoTormo,True
452,CPI-SC088D2EEF4,522,1508,reactome,curated,LGarciaAlonso,True
453,CPI-SC003C7B6F1,148,1508,uniprot,curated,RVentoTormo,True
454,CPI-SC0F16EDAB3,146,1508,uniprot,curated,RVentoTormo,True
455,CPI-SC0D085D655,264,1508,uniprot,curated,RVentoTormo,True
456,CPI-SC0EA162039,219,1508,uniprot,curated,RVentoTormo,True
457,CPI-SC03A4FA18B,499,1512,PMC3365732,curated,RVentoTormo,True
458,CPI-SC0ABE9B7D2,558,1512,uniprot,curated,RVentoTormo,True
459,CPI-SC06C3BA86F,210,1512,uniprot,curated,RVentoTormo,True
460,CPI-SC02CB6F5A5,522,1512,PMC2120661,curated,RVentoTormo,True
461,CPI-SC08F3F7DC6,351,1512,uniprot,curated,RVentoTormo,True
462,CPI-SS0D9E45677,499,463,Reviewed_in_PMID:23602662,curated,RVentoTormo,True
463,CPI-SS06F83AE58,365,375,PMC4571854,curated,RVentoTormo,True
464,CPI-SS0BDC04683,342,375,PMID:1378450,curated,RVentoTormo,True
465,CPI-SS0B111D2F5,1023,375,uniprot,curated,LGarciaAlonso,True
466,CPI-SS085C6A191,780,375,PMC4571854,curated,RVentoTormo,True
467,CPI-SC05C71E348,745,1597,2jjs;PDB_partially,curated,RVentoTormo,True
468,CPI-SS056FF4363,288,968,activating_interaction._uniprot_&_PMID:26697006,curated,RVentoTormo,True
469,CPI-SS073C1B796,517,927,PMID:23685786,curated,RVentoTormo,True
470,CPI-SS01999882C,535,471,activating_interaction_for_NK_and_T_cells._uniprot_&_PMID:26697006,curated,RVentoTormo,True
471,CPI-SS0DC98E54D,539,310,antigen_stimulated_T_cells_become_activated._Reviewed_in_PMID:23954143,curated,RVentoTormo,True
472,CPI-SS0452C6098,593,310,integrin_antigen_stimulated_T_cells_become_activated._Reviewed_in_PMID:23954143,curated,RVentoTormo,True
473,CPI-SS08EC6823D,539,371,integrin_antigen_stimulated_T_cells_become_anergic._Reviewed_in_PMID:23954143,curated,RVentoTormo,True
474,CPI-SS0A72C2360,593,371,antigen_stimulated_T_cells_become_anergic._Reviewed_in_PMID:23954143,curated,RVentoTormo,True
475,CPI-SS01560CA22,348,1053,PMID:18234675,curated,RVentoTormo,True
476,CPI-SS055B305F1,342,1000,PMID:16282604;PMID:16246332,curated,RVentoTormo,True
477,CPI-SS0544D2759,340,1000,uniprot,curated,LGarciaAlonso,True
478,CPI-SS0A2949959,534,1000,PMID:15795245,curated,RVentoTormo,True
479,CPI-SS0A2D7895C,342,577,PMID:21982860,curated,RVentoTormo,True
480,CPI-SS0322747C2,252,577,uniprot,curated,RVentoTormo,True
481,CPI-SS001BF66E8,577,577,PMID:11590190,curated,RVentoTormo,True
482,CPI-SS08C411721,521,577,PMID:11590190,curated,RVentoTormo,True
483,CPI-SS0CCDBBBC0,342,521,PMID:24743304,curated,RVentoTormo,True
484,CPI-SS04B37190C,252,198,PMID:24104458,curated,RVentoTormo,True
485,CPI-SS0AC66088D,252,363,PMID:24104458,curated,RVentoTormo,True
486,CPI-SS0B537DD3F,252,342,Induces_NK_Cell_Inhibition._Reviewed_in_PMID:24987108,curated,RVentoTormo,True
487,CPI-CS06A0713BD,1425,15,HMRbase;PMID:12467577;PDB:1N83,curated,LGarciaAlonso,False
488,CPI-CS0D81115C8,1426,15,HMRbase;PMID:12467577;PDB:1N83,curated,LGarciaAlonso,False
489,CPI-CS06C6527F4,1427,15,HMRbase;PMID:12467577;PDB:1N83,curated,LGarciaAlonso,False
490,CPI-CS0406B0B69,1428,15,HMRbase;PMID:12467577;PDB:1N83,curated,LGarciaAlonso,False
491,CPI-CS0CDFC0C7D,1425,17,uniprot,curated,LGarciaAlonso,False
492,CPI-CS03D61E885,1426,17,uniprot,curated,LGarciaAlonso,False
493,CPI-CS0BEF10547,1427,17,uniprot,curated,LGarciaAlonso,False
494,CPI-CS0F51152EA,1428,17,uniprot,curated,LGarciaAlonso,False
495,CPI-SS0CD8D0164,837,35,Induces_NK_Cell_Activation._Reviewed_in_PMID:24223577,curated,RVentoTormo,True
496,CPI-SS025C8F785,906,1029,Induces_NK_Cell_Activation._Reviewed_in_PMID:24223577,curated,RVentoTormo,True
497,CPI-SC08497FAC9,1037,1429,uniprot,curated,RVentoTormo,True
498,CPI-SC05C95A92C,467,1429,uniprot,curated,RVentoTormo,True
499,CPI-SS0A6FCBF7C,749,616,uniprot;PMID:14567914,curated,LGarciaAlonso,True
500,CPI-SS0FC612D4D,708,616,PMID:22353464,curated,RVentoTormo,True
501,CPI-SS04A5D6B6F,54,616,PMID:22353464,curated,RVentoTormo,True
502,CPI-SS0E5A6ADB3,1021,616,PMID:22353464,curated,RVentoTormo,True
503,CPI-SS0AFCA0602,1011,616,PMID:22353464,curated,RVentoTormo,True
504,CPI-SS052ADA696,700,616,PMID:22353464,curated,RVentoTormo,True
505,CPI-SS0DB3F5A37,1067,616,PMID:22353464,curated,RVentoTormo,True
506,CPI-SS029811409,749,732,reactome;PMID:14567914,curated,LGarciaAlonso,True
507,CPI-SS0E1A8414D,708,732,PMID:22353464,curated,RVentoTormo,True
508,CPI-SS0423580E5,54,732,PMID:22353464,curated,RVentoTormo,True
509,CPI-SS06BBCAC08,1021,732,PMID:22353464,curated,RVentoTormo,True
510,CPI-SS08E4D6FA9,1011,732,PMID:22353464,curated,RVentoTormo,True
511,CPI-SS060B82BBC,700,732,PMID:22353464,curated,RVentoTormo,True
512,CPI-SS065B2DBAE,1067,732,PMID:22353464,curated,RVentoTormo,True
513,CPI-SS0730D1EF3,749,1283,Shilts screen - VALIDATED,curated,JShilts,True
514,CPI-SS0BDC912F3,749,1294,Shilts screen - VALIDATED,curated,JShilts,True
515,CPI-SC028882919,199,1504,uniprot,curated,RVentoTormo,True
516,CPI-SC07707E049,266,1504,uniprot,curated,RVentoTormo,True
517,CPI-SC0AA90A03B,200,1504,uniprot,curated,RVentoTormo,True
518,CPI-SC0A7864078,201,1504,uniprot,curated,RVentoTormo,True
519,CPI-SC0756B421F,202,1504,uniprot,curated,RVentoTormo,True
520,CPI-SC0096917A2,274,1504,uniprot,curated,RVentoTormo,True
521,CPI-SC0CC8A2F79,718,1504,uniprot,curated,RVentoTormo,True
522,CPI-SC030087D4F,663,1504,uniprot,curated,RVentoTormo,True
523,CPI-SC0F1833AC0,496,1504,uniprot,curated,RVentoTormo,True
524,CPI-SC0BFDE14E9,773,1504,uniprot,curated,RVentoTormo,True
525,CPI-SC05590EDD3,417,1504,uniprot,curated,RVentoTormo,True
526,CPI-SC0CED85DDE,247,1504,uniprot,curated,RVentoTormo,True
527,CPI-SC0DA063880,462,1504,uniprot,curated,RVentoTormo,True
528,CPI-SC0251EEF61,325,1504,uniprot,curated,RVentoTormo,True
529,CPI-SC07F654CB3,326,1504,uniprot,curated,RVentoTormo,True
530,CPI-SC059D160BE,327,1504,uniprot,curated,RVentoTormo,True
531,CPI-SC0E4A99136,34,1504,uniprot,curated,RVentoTormo,True
532,CPI-SC0E03C13D1,33,1504,uniprot,curated,RVentoTormo,True
533,CPI-SC0B4771D76,723,1504,uniprot,curated,RVentoTormo,True
534,CPI-SC068FFC547,478,1504,uniprot,curated,RVentoTormo,True
535,CPI-SC0FCB8DFBB,455,1504,uniprot,curated,RVentoTormo,True
536,CPI-SC050CC3A3F,416,1504,uniprot,curated,RVentoTormo,True
537,CPI-SC0A210DC1F,775,1504,uniprot,curated,RVentoTormo,True
538,CPI-SC0FD500AF3,774,1504,uniprot,curated,RVentoTormo,True
539,CPI-SC0B4F620A6,731,1504,uniprot,curated,RVentoTormo,True
540,CPI-SC0B991F6B1,324,1504,uniprot,curated,RVentoTormo,True
541,CPI-SC034D4CF73,345,1504,uniprot,curated,RVentoTormo,True
542,CPI-SC0EC720659,949,1504,uniprot,curated,RVentoTormo,True
543,CPI-SC0A18569E5,826,1504,uniprot,curated,RVentoTormo,True
544,CPI-SC0B6D93CD4,735,1504,uniprot,curated,RVentoTormo,True
545,CPI-SC01BE5E1F7,573,1504,uniprot,curated,RVentoTormo,True
546,CPI-SC027EF0F68,740,1504,uniprot,curated,RVentoTormo,True
547,CPI-SC00942962B,1063,1504,uniprot,curated,RVentoTormo,True
548,CPI-SC039737584,574,1504,uniprot,curated,RVentoTormo,True
549,CPI-SC0423059DF,790,1504,uniprot,curated,RVentoTormo,True
550,CPI-SC0F393B830,1033,1504,uniprot,curated,RVentoTormo,True
551,CPI-SC076898564,930,1504,uniprot,curated,RVentoTormo,True
552,CPI-SC0AA500B63,887,1504,uniprot,curated,RVentoTormo,True
553,CPI-SC09E4E673B,814,1504,uniprot,curated,RVentoTormo,True
554,CPI-SC008D5E4B2,921,1504,uniprot,curated,RVentoTormo,True
555,CPI-SC090152EEE,870,1504,uniprot,curated,RVentoTormo,True
556,CPI-SC0E9AA9087,819,1504,uniprot,curated,RVentoTormo,True
557,CPI-SC0C91660AB,210,1504,uniprot,curated,RVentoTormo,True
558,CPI-SC0AD2341AF,199,1505,uniprot,curated,RVentoTormo,True
559,CPI-SC015ECCD97,266,1505,uniprot,curated,RVentoTormo,True
560,CPI-SC0A5E87289,200,1505,uniprot,curated,RVentoTormo,True
561,CPI-SC0C061DC28,201,1505,uniprot,curated,RVentoTormo,True
562,CPI-SC0C351F7DF,202,1505,uniprot,curated,RVentoTormo,True
563,CPI-SC09AE93F66,274,1505,uniprot,curated,RVentoTormo,True
564,CPI-SC08F17FB3E,718,1505,uniprot,curated,RVentoTormo,True
565,CPI-SC0FAC9844A,663,1505,uniprot,curated,RVentoTormo,True
566,CPI-SC044B5BE16,496,1505,uniprot,curated,RVentoTormo,True
567,CPI-SC01539071B,773,1505,uniprot,curated,RVentoTormo,True
568,CPI-SC08821B0D2,417,1505,uniprot,curated,RVentoTormo,True
569,CPI-SC075489ADB,247,1505,uniprot,curated,RVentoTormo,True
570,CPI-SC0D0BFC9F7,462,1505,uniprot,curated,RVentoTormo,True
571,CPI-SC0FB1817EE,325,1505,uniprot,curated,RVentoTormo,True
572,CPI-SC0C5B4E222,326,1505,uniprot,curated,RVentoTormo,True
573,CPI-SC044916391,327,1505,uniprot,curated,RVentoTormo,True
574,CPI-SC0E453F338,34,1505,uniprot,curated,RVentoTormo,True
575,CPI-SC0EDDBD0FB,33,1505,uniprot,curated,RVentoTormo,True
576,CPI-SC037038602,723,1505,uniprot,curated,RVentoTormo,True
577,CPI-SC04FF0CDA1,478,1505,uniprot,curated,RVentoTormo,True
578,CPI-SC0CC30CEC0,455,1505,uniprot,curated,RVentoTormo,True
579,CPI-SC0E8C3A996,416,1505,uniprot,curated,RVentoTormo,True
580,CPI-SC0C155763A,775,1505,uniprot,curated,RVentoTormo,True
581,CPI-SC086D7EC73,774,1505,uniprot,curated,RVentoTormo,True
582,CPI-SC0519DE925,731,1505,uniprot,curated,RVentoTormo,True
583,CPI-SC06F3DDF90,324,1505,uniprot,curated,RVentoTormo,True
584,CPI-SC06DCE672A,345,1505,uniprot,curated,RVentoTormo,True
585,CPI-SC0A3722F1F,949,1505,uniprot,curated,RVentoTormo,True
586,CPI-SC093DFA335,826,1505,uniprot,curated,RVentoTormo,True
587,CPI-SC092A2325E,735,1505,uniprot,curated,RVentoTormo,True
588,CPI-SC0BCE0B954,573,1505,uniprot,curated,RVentoTormo,True
589,CPI-SC01633DC81,740,1505,uniprot,curated,RVentoTormo,True
590,CPI-SC0D3C68BD6,1063,1505,uniprot,curated,RVentoTormo,True
591,CPI-SC0755F1632,574,1505,uniprot,curated,RVentoTormo,True
592,CPI-SC0E09C8768,790,1505,uniprot,curated,RVentoTormo,True
593,CPI-SC0BB8BF2C5,1033,1505,uniprot,curated,RVentoTormo,True
594,CPI-SC0C1E494D6,930,1505,uniprot,curated,RVentoTormo,True
595,CPI-SC015ED6B05,887,1505,uniprot,curated,RVentoTormo,True
596,CPI-SC0B09B811A,814,1505,uniprot,curated,RVentoTormo,True
597,CPI-SC08885876E,921,1505,uniprot,curated,RVentoTormo,True
598,CPI-SC0FC6454F5,870,1505,uniprot,curated,RVentoTormo,True
599,CPI-SC0E40282DA,819,1505,uniprot,curated,RVentoTormo,True
600,CPI-SC0AE4F5BAB,210,1505,uniprot,curated,RVentoTormo,True
601,CPI-SC08DBCCFF0,199,1506,uniprot,curated,RVentoTormo,True
602,CPI-SC09DB9D20A,266,1506,uniprot,curated,RVentoTormo,True
603,CPI-SC0EA8ABCFD,200,1506,uniprot,curated,RVentoTormo,True
604,CPI-SC00367777A,201,1506,uniprot,curated,RVentoTormo,True
605,CPI-SC0744E13CB,202,1506,uniprot,curated,RVentoTormo,True
606,CPI-SC03F728659,274,1506,uniprot,curated,RVentoTormo,True
607,CPI-SC0886D58EF,718,1506,uniprot,curated,RVentoTormo,True
608,CPI-SC04ABF0023,663,1506,uniprot,curated,RVentoTormo,True
609,CPI-SC042B580A3,496,1506,uniprot,curated,RVentoTormo,True
610,CPI-SC0C8B6ACF5,773,1506,uniprot,curated,RVentoTormo,True
611,CPI-SC0592501EA,417,1506,uniprot,curated,RVentoTormo,True
612,CPI-SC037A0554C,247,1506,uniprot,curated,RVentoTormo,True
613,CPI-SC00EAD4C47,462,1506,uniprot,curated,RVentoTormo,True
614,CPI-SC0549A759B,325,1506,uniprot,curated,RVentoTormo,True
615,CPI-SC0F9FB6DCB,326,1506,uniprot,curated,RVentoTormo,True
616,CPI-SC0ECDD1074,327,1506,uniprot,curated,RVentoTormo,True
617,CPI-SC0C6DC4D50,34,1506,uniprot,curated,RVentoTormo,True
618,CPI-SC0D3870098,33,1506,uniprot,curated,RVentoTormo,True
619,CPI-SC0E509A5C6,723,1506,uniprot,curated,RVentoTormo,True
620,CPI-SC03760D980,478,1506,uniprot,curated,RVentoTormo,True
621,CPI-SC0453131F6,455,1506,uniprot,curated,RVentoTormo,True
622,CPI-SC070BECDC9,416,1506,uniprot,curated,RVentoTormo,True
623,CPI-SC0270AA5D9,775,1506,uniprot,curated,RVentoTormo,True
624,CPI-SC0DC74CBE5,774,1506,uniprot,curated,RVentoTormo,True
625,CPI-SC04FA882F7,731,1506,uniprot,curated,RVentoTormo,True
626,CPI-SC0E53A238E,324,1506,uniprot,curated,RVentoTormo,True
627,CPI-SC071163509,345,1506,uniprot,curated,RVentoTormo,True
628,CPI-SC0E83A4B71,949,1506,uniprot,curated,RVentoTormo,True
629,CPI-SC0FCF853DB,826,1506,uniprot,curated,RVentoTormo,True
630,CPI-SC0AB5FBF10,735,1506,uniprot,curated,RVentoTormo,True
631,CPI-SC027893337,573,1506,uniprot,curated,RVentoTormo,True
632,CPI-SC06AD39F88,740,1506,uniprot,curated,RVentoTormo,True
633,CPI-SC0C841033A,1063,1506,uniprot,curated,RVentoTormo,True
634,CPI-SC0C739EDCE,574,1506,uniprot,curated,RVentoTormo,True
635,CPI-SC079D293A2,790,1506,uniprot,curated,RVentoTormo,True
636,CPI-SC0804EB2C0,1033,1506,uniprot,curated,RVentoTormo,True
637,CPI-SC065DB6486,930,1506,uniprot,curated,RVentoTormo,True
638,CPI-SC0713C9654,887,1506,uniprot,curated,RVentoTormo,True
639,CPI-SC073A7317A,814,1506,uniprot,curated,RVentoTormo,True
640,CPI-SC01E6BE079,921,1506,uniprot,curated,RVentoTormo,True
641,CPI-SC050F64BB5,870,1506,uniprot,curated,RVentoTormo,True
642,CPI-SC01C274A51,819,1506,uniprot,curated,RVentoTormo,True
643,CPI-SC03AF43F8B,116,1506,PMID:22325954,curated,RVentoTormo,True
644,CPI-SS03E48EFEA,152,807,uniprot;reactome,curated,LGarciaAlonso,True
645,CPI-SS00F4019EA,152,1034,uniprot,curated,LGarciaAlonso,True
646,CPI-SS01E4E32AC,298,1034,uniprot,curated,LGarciaAlonso,True
647,CPI-SS0A7E3A1AF,153,1034,uniprot,curated,LGarciaAlonso,True
648,CPI-SC0C93C7670,152,1521,uniprot,curated,RVentoTormo,True
649,CPI-SC02C7E2DB4,147,1521,uniprot,curated,RVentoTormo,True
650,CPI-SC00D92ECAF,253,1521,PMID:7621072;PMID:8745401,curated,RVentoTormo,True
651,CPI-CC0287DE56B,1437,1521,uniprot,curated,RVentoTormo,True
652,CPI-SC0329DFA42,259,1521,PMC2194217,curated,RVentoTormo,True
653,CPI-SC0C09120F1,245,1521,uniprot,curated,RVentoTormo,True
654,CPI-SC071B77A18,959,1521,PMID:16118203;PMC2194005,curated,RVentoTormo,True
655,CPI-SC003905460,226,1521,PMID:15850796,curated,RVentoTormo,True
656,CPI-SS0343DD0EE,201,1189,uniprot;reactome;IUPHAR,curated,JCranley,True
657,CPI-SS06265E131,181,1189,uniprot;reactome;IUPHAR,curated,JCranley,True
658,CPI-SS09C0B8677,1341,1189,uniprot;reactome;IUPHAR,curated,JCranley,True
